MLS,zipcode,longitude,latitude,year_built,bedrooms,bathrooms,garage,sold_price_log,lot_acres_log,taxes_log,sqrt_ft_log,kitchen_features,fireplaces,floor_covering
21908703,85718,-110.94421,32.349232,2008.0,4,5.0,4.0,14.30409118627969,0.8544153281560676,9.5767180913763,8.557374981049069,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Wolf",5,Natural Stone
21221501,85658,-111.102623,32.468456,2012.0,3,4.0,3.0,14.386143716881113,0.33647223662121295,6.740732102932204,8.094683648698815,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Natural Stone"
21221631,85658,-111.093659,32.472548,2012.0,3,4.0,3.0,14.187074804051692,0.4382549309311553,7.160527533007418,8.094683648698815,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone"
21629871,85658,-111.093129,32.47211,2017.0,3,3.0,3.0,14.320531366341893,0.48858001481867097,7.566098776930695,7.972810784121404,"Dishwasher, Freezer, Garbage Disposal",2,Natural Stone
21400296,85718,-110.881172,32.333711,1989.0,5,9.0,3.0,14.210926003619385,0.7275486072772778,9.603796999359698,8.896861744480391,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",6,"Carpet, Ceramic Tile, Natural Stone, Wood"
21413519,85718,-110.957357,32.354401,1998.0,7,7.0,4.0,14.23750562376114,1.9629077254238845,9.688359292776713,8.894944460956886,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Natural Stone, Wood"
21615059,85750,-110.842117,32.275107,1954.0,7,11.0,0.0,13.997832948091215,2.2823823856765264,9.468626331451803,9.251290358305138,"Dishwasher, Garbage Disposal, Microwave, Oven",5,"Carpet, Mexican Tile, Wood"
21213023,85658,-111.086385,32.467815,2007.0,4,5.0,3.0,14.220976332738882,0.4824261492442927,9.585850612752711,8.271036865792954,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood"
21315349,85755,-111.002814,32.47197,2008.0,4,6.0,4.0,14.285514812209815,0.8241754429663495,9.952852789414786,8.971702399703325,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Natural Stone
21326003,85718,-110.917949,32.295303,1995.0,5,7.0,5.0,14.253766134056512,1.355835153635182,9.552652665079078,8.726967774991493,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",7,"Carpet, Mexican Tile, Wood"
21704716,85716,-110.922493,32.21793,1928.0,7,8.0,3.0,14.220976332738882,1.007957920399979,8.8386257541345,8.776784383701493,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Pantry: Butler, Refrigerator, Warming Drawer, Countertops: Maole",3,"Concrete, Mexican Tile, Wood"
21725756,85750,-110.844659,32.32777,1999.0,4,5.0,3.0,14.176676104039727,0.5877866649021191,9.880116566212887,8.527143522269405,"Dishwasher, Garbage Disposal, Refrigerator",3,"Carpet, Natural Stone"
21803903,85701,-110.971896,32.212947,1900.0,4,4.0,0.0,14.220976332738882,0.32208349916911333,8.10099569672903,8.427924723658055,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Countertops: wood, Oven: vintage",2,"Concrete, Mexican Tile, Wood, Other: concrete tile"
21806396,85750,-110.844983,32.298414,2004.0,5,5.0,5.0,14.276095596208146,0.9282193027394289,9.731141672808777,8.768885326134864,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Quartzite",4,"Carpet, Natural Stone, Wood"
21911769,85658,-111.053614,32.479607,2007.0,5,5.0,3.0,14.23750562376114,0.8754687373538999,9.753512559049856,8.423321975806166,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Other, Countertops: Quartz",3,"Carpet, Natural Stone"
21528371,85750,-110.864255,32.330365,1996.0,3,4.0,3.0,14.253766134056512,0.8837675401685949,9.181068088684164,8.370315995555478,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone"
21206099,85658,-111.043019,32.444937,2008.0,3,4.0,3.0,14.23750562376114,1.4586150226995167,9.828489723038311,8.552753366814787,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood"
21207587,85658,-111.101588,32.468488,1999.0,4,5.0,2.0,14.006561403412993,0.2851789422336624,7.254001027430331,8.112227958349724,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood"
21831979,85658,-111.101013,32.468663,2019.0,3,4.0,2.0,14.258826852107836,0.3074846997479606,7.667902012355391,8.094683648698815,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator",2,"Natural Stone, Wood"
21300493,85750,-110.864255,32.330368,1996.0,3,4.0,3.0,14.301018989130402,0.8837675401685949,9.030016817844901,8.370315995555478,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",1,"Carpet, Natural Stone"
21629102,85658,-111.09678,32.469994,2017.0,3,4.0,3.0,14.392300311205206,0.37156355643248307,7.750705129028926,8.101980731853192,"Compactor, Dishwasher, Refrigerator",1,"Carpet, Natural Stone, Wood"
21221516,85658,-111.102513,32.469164,2012.0,2,3.0,2.0,14.34449981955788,0.2546422183735807,6.740732102932204,8.009695357742922,"Garbage Disposal, Refrigerator, Oven",1,"Natural Stone, Wood"
21527076,85755,-110.993147,32.465432,2014.0,3,4.0,3.0,14.187074804051692,0.7178397931503169,8.456893141920508,8.380456667842767,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood"
